Dep,Nom,Population 2010,Surface en km²,Longitude,Latitude
22,Plésidy,640,25.79,-3.11667,48.45
22,Duault,356,21.59,-3.43333,48.3667
22,Allineuc,561,24.09,-2.86667,48.3167
22,Sévignac,1114,43.25,-2.35,48.3333
22,Pleumeur-Bodou,4050,26.71,-3.51667,48.7667
22,Tréogan,99,7.1,-3.51667,48.1833
22,Hénansal,1123,29,-2.43333,48.55
22,Plélan-le-Petit,1765,21.23,-2.23333,48.4333
22,Tréfumel,265,5.81,-2.03333,48.3333
22,Plélauff,693,25.51,-3.21667,48.2
22,Brusvily,1065,11.83,-2.13333,48.3833
22,Lescouët-Gouarec,206,18.73,-3.25,48.1667
22,Bobital,1036,4.99,-2.1,48.4167
22,Pludual,718,9.27,-2.98333,48.6667
22,Maël-Pestivien,406,31.29,-3.3,48.3833
22,Lanvellec,551,18.92,-3.53333,48.6167
22,Le Merzer,906,12.63,-3.06667,48.5833
22,Kerpert,297,21,-3.13333,48.3833
22,Merléac,498,30.03,-2.9,48.2833
22,Plénée-Jugon,2434,61.36,-2.4,48.3667
22,Saint-Judoce,549,10.19,-1.95,48.3667
22,Lanfains,1016,21.87,-2.91667,48.35
22,Kerbors,312,6.88,-3.18333,48.8333
22,Châtelaudren,1020,0.46,-2.98333,48.5333
22,Saint-Gilles-Vieux-Marché,326,21.95,1.02584,48.2431
22,Saint-Martin-des-Prés,338,20.3,-2.95,48.3
22,Collinée,921,7.06,-2.51667,48.3
22,Lanvallay,3735,14.61,-2.03333,48.45
22,Matignon,1683,14.53,-2.3,48.6
22,Plumaudan,1151,17.83,-2.13333,48.35
22,Trévé,1547,26.63,-2.8,48.2167
22,Saint-Vran,745,28.12,-2.43333,48.2333
22,Jugon-les-Lacs,1731,26.15,1.67778,48.4092
22,Saint-Lormel,876,9.77,-2.23333,48.55
22,Saint-Guen,460,17.95,-2.93333,48.2167
22,Gausson,620,16.71,-2.75,48.3
22,La Landec,715,7.59,-2.18333,48.4333
22,Planguenoual,2001,32.89,-2.58333,48.5333
22,Canihuel,376,32.14,-3.1,48.3333
22,Plestin-les-Grèves,3616,34.52,-3.63333,48.65
22,Saint-Jean-Kerdaniel,578,11.12,-3.01667,48.5667
22,Saint-Nicolas-du-Pélem,1723,41.04,-3.16667,48.3167
22,Plouguernével,1759,41.6,-3.25,48.25
22,Éréac,644,21.21,-2.35,48.2667
22,Plumaugat,1095,40.43,-2.25,48.25
22,Trémel,415,11.93,-3.61667,48.6
22,Caouënnec-Lanvézéac,879,7.07,2.62445,48.7037
22,Dolo,606,11.88,-2.33333,48.3833
22,Plouër-sur-Rance,3361,19.89,-2,48.5333
22,Trédrez-Locquémeau,1460,10.65,-3.56667,48.7
22,La Ferrière,455,15.64,-2.6,48.15
22,La Prénessaye,848,16.97,-2.65,48.1833
22,Plestan,1546,32.81,-2.45,48.4167
22,Broons,2924,35.21,-2.26667,48.3167
22,Langast,631,20.45,-2.66667,48.2833
22,Saint-Quay-Perros,1461,4.72,-3.45,48.7833
22,La Malhoure,479,5.02,-2.5,48.4
22,Langueux,7178,9.1,-2.71667,48.5
22,Plévenon,731,13.73,-2.33333,48.6667
22,Landebaëron,193,6.44,-3.21667,48.6333
22,Le Quiou,339,5.06,-2,48.35
22,Rospez,1727,13.24,-3.38333,48.7333
22,Treffrin,558,7.47,-3.51667,48.3
22,Saint-Donan,1463,22.92,-2.88333,48.4667
22,Le Gouray,1219,30.5,-2.5,48.3333
22,Trélévern,1381,6.94,-3.36667,48.8167
22,Pleubian,2533,20.1,-3.13333,48.85
22,Minihy-Tréguier,1103,12.07,-3.23333,48.7833
22,Squiffiec,769,10.8,-3.15,48.6333
22,Languédias,461,8.61,-2.21667,48.3833
22,Langoat,1124,18.5,-3.28333,48.75
22,Loscouët-sur-Meu,648,22.26,-2.23333,48.1833
22,Hénon,2204,40.87,-2.7,48.3833
22,Saint-Clet,871,14.46,-3.13333,48.6667
22,Plourivo,2213,28.35,-3.06667,48.75
22,Saint-Cast-le-Guildo,3491,22.63,-2.26667,48.6333
22,Saint-Jacut-du-Mené,725,19.81,-2.48333,48.2833
22,Trémeur,684,14.56,-2.26667,48.35
22,Le Haut-Corlay,688,25.64,-3.05,48.3167
22,Hémonstoir,671,14.03,-2.83333,48.1667
22,La Chèze,592,2.53,-2.65,48.1333
22,Trédaniel,994,15.92,-2.61667,48.3667
22,Morieux,936,7.55,-2.6,48.5167
22,Trébrivan,698,22.96,-3.48333,48.3167
22,Kerfot,651,5.71,-3.03333,48.7333
22,Locarn,535,32.36,-3.41667,48.3167
22,Berhet,225,3.23,-3.31667,48.7
22,Plouvara,1105,22.19,-2.91667,48.5167
22,Plounérin,749,25.89,-3.53333,48.5667
22,Saint-Gelven,316,17.48,-3.1,48.2333
22,Pouldouran,165,1.02,-3.2,48.7667
22,Lézardrieux,1601,11.91,-3.1,48.7667
22,Caurel,378,11.65,-3.03333,48.2167
22,Saint-Juvat,642,17.41,-2.05,48.35
22,La Chapelle-Blanche,200,7.92,-2.15,48.2667
22,Quessoy,3492,29.23,-2.66667,48.4167
22,Plaine-Haute,1416,15.29,-2.85,48.45
22,Plouézec,3382,27.87,-2.98333,48.75
22,Plouguenast,1846,35.12,-2.71667,48.2833
22,Pommerit-Jaudy,1266,20.37,-3.23333,48.7333
22,Tressignaux,612,7.29,-2.98333,48.6167
22,Coatascorn,251,8.05,-3.25,48.6667
22,Louannec,3017,13.91,-3.41667,48.8
22,Le Fœil,1473,20.54,-2.91667,48.4333
22,Plouha,4597,39.97,-2.93333,48.6833
22,Trégueux,7926,14.57,1.26195,48.4906
22,Sainte-Tréphine,219,12.52,-3.15,48.2667
22,Grâces,2435,14.07,-3.18333,48.5667
22,Dinan,10819,4.11,-2.23639,48.4564
22,La Harmoye,431,17.67,-2.96667,48.3333
22,Saint-André-des-Eaux,248,5.24,-2.01667,48.3667
22,Troguéry,297,3.61,-3.21667,48.75
22,Plourac'h,348,32.15,-3.55,48.4167
22,Plourhan,1954,17.24,1.12834,48.6306
22,Ploubalay,2769,35.45,-2.15,48.5833
22,Boqueho,1067,27.12,-2.96667,48.4833
22,Coatréven,437,9.13,-3.33333,48.7667
22,Cavan,1419,16.4,-3.35,48.6667
22,Langourla,555,21.41,-2.41667,48.2833
22,Saint-Samson-sur-Rance,1520,6.27,-2.03333,48.5
22,Bulat-Pestivien,465,31.23,-3.33333,48.4333
22,Rostrenen,3307,32.17,-3.31667,48.2333
22,Le Vieux-Bourg,765,25.13,-3,48.3833
22,Ploubezre,3376,31.14,-3.45,48.7
22,Taden,2297,20.13,-2.01667,48.4833
22,Rouillac,364,15.77,-2.36667,48.3167
22,Aucaleuc,893,6.38,-2.13333,48.45
22,Tréméloir,743,4.69,-2.85,48.55
22,Saint-Péver,358,13.13,-3.1,48.4833
22,Saint-Mayeux,515,30.63,-3,48.25
22,Saint-Gouéno,660,20.08,-2.58333,48.2667
22,L'Hermitage-Lorge,743,37.82,-2.83333,48.3333
22,Saint-Maden,201,6.56,-2.08333,48.3333
22,La Vicomté-sur-Rance,950,4.57,-1.98333,48.5
22,Paule,699,37.56,-3.45,48.2333
22,Hénanbihen,1365,31.65,-2.36667,48.5667
22,Guitté,623,14.53,-2.1,48.3
22,Pléhédel,1311,12.36,-3,48.7
22,Saint-Caradec,1196,21.94,-2.85,48.2
22,Saint-Glen,596,11.51,-2.51667,48.3667
22,Créhen,1697,18.21,-2.21667,48.55
22,Trémuson,1916,6.31,-2.85,48.5167
22,Trégomeur,919,10.37,-2.88333,48.5667
22,Saint-Denoual,416,8.61,-2.4,48.5333
22,Saint-Nicodème,169,16.94,2.66084,48.3425
22,Tréglamus,1007,18.79,-3.28333,48.55
22,Calanhel,254,14.32,-3.48333,48.4417
22,Penvénan,2620,19.84,-3.36667,48.8333
22,Trévou-Tréguignec,1434,6.52,-3.35,48.8167
22,Pommerit-le-Vicomte,1812,33.03,-3.08333,48.6167
22,Saint-Bihy,200,8.22,-2.96667,48.3833
22,Lamballe,12098,76.29,-2.51667,48.4667
22,Plougrescant,1349,15.54,-3.23333,48.85
22,Saint-Thélo,420,14.56,-2.85,48.2333
22,Mérillac,240,13.86,-2.4,48.25
22,Plédéliac,1284,51.75,-2.38333,48.45
22,Évran,1664,23.56,-1.98333,48.3833
22,Tonquédec,1073,18.01,-3.4,48.6667
22,Tréguier,2723,1.52,-3.23333,48.7833
22,Grâce-Uzel,414,7.95,-2.8,48.25
22,Plougonver,715,35.72,-3.38333,48.4833
22,Ploulec'h,1678,10.15,2.49556,48.7181
22,Plaintel,3985,26.76,-2.81667,48.4
22,Saint-Méloir-des-Bois,257,6.13,1.74917,48.4575
22,Uzel,1075,6.79,-2.85,48.2833
22,Saint-Igeaux,140,12.91,-3.1,48.2667
22,Plédran,6039,34.71,-2.75,48.45
22,Saint-Michel-de-Plélan,308,7.24,-2.21667,48.4667
22,Le Faouët,317,7.55,2.92611,48.6831
22,Le Leslay,138,5.01,-2.96667,48.4333
22,Saint-Gilles-les-Bois,409,9.45,-3.1,48.65
22,Saint-Agathon,2110,14.56,-3.1,48.5667
22,La Motte,2056,43.03,-2.75,48.2333
22,Penguily,613,10.49,-2.5,48.3667
22,Saint-Carreuc,1501,12.69,-2.73333,48.4
22,Hillion,4076,24.76,-2.68333,48.5167
22,Lanmodez,461,4.15,-3.1,48.85
22,Guenroc,216,7.39,-2.08333,48.3167
22,Lanrelas,862,29.4,-2.3,48.25
22,Le Bodéo,179,9.97,-2.93333,48.3167
22,Pommeret,1916,13.35,-2.63333,48.4667
22,Cohiniac,383,12.26,-2.95,48.4667
22,Plessix-Balisson,92,0.08,-2.15,48.5333
22,Tréméreuc,627,4.15,-2.06667,48.55
22,Ploumilliau,2550,34.69,-3.51667,48.6833
22,Plérin,13788,27.72,-2.78333,48.5333
22,Saint-Gilles-du-Mené,481,12.92,-2.55,48.25
22,Pléneuf-Val-André,4054,17.07,-2.55,48.6
22,Saint-Trimoël,444,8.35,-2.55,48.3833
22,Saint-Servais,408,28.04,2.61223,48.387
22,Saint-Launeuc,197,11.58,-2.38333,48.2333
22,Trébry,762,25.12,-2.55,48.35
22,Léhon,3064,4.6,-2.05,48.4333
22,Plélo,3275,43.38,-2.95,48.5667
22,Saint-Pôtan,808,19.89,-2.28333,48.55
22,Saint-Laurent,476,8.96,2.7675,48.6189
22,Lannebert,418,6.99,-3,48.6667
22,Yvias,732,11.61,-3.05,48.7167
22,Saint-Maudan,372,6.67,-2.76667,48.1167
22,Saint-Adrien,337,9.93,-3.13333,48.4833
22,Ploubazlanec,3263,15.04,-3.03333,48.8
22,Plumieux,1075,38.92,-2.6,48.1
22,Trémargat,164,13.9,-3.26667,48.3333
22,Coëtmieux,1599,8.02,-2.6,48.5
22,Plufur,558,17.5,-3.56667,48.6
22,Kergrist-Moëlou,659,47.16,-3.31667,48.3167
22,Corseul,2029,41.74,-2.16667,48.4833
22,Bégard,4707,36.41,-3.3,48.6333
22,Pabu,2799,7.83,-3.13333,48.5833
22,Tréméven,362,5.12,-3.03333,48.6667
22,Mantallot,213,2.76,-3.3,48.7
22,Plémy,1682,40.04,-2.68333,48.3333
22,Pont-Melvez,673,22.98,-3.31667,48.45
22,Plounévez-Moëdec,1442,40.36,-3.45,48.5667
22,Senven-Léhart,233,12.5,-3.06667,48.4333
22,La Chapelle-Neuve,425,23.78,2.57945,48.462
22,Saint-Hélen,1234,17.02,-1.96667,48.4667
22,Loguivy-Plougras,950,47.68,-3.06667,48.8167
22,Le Vieux-Marché,1274,23.13,2.55195,48.607
22,Louargat,2301,57.23,-3.33333,48.5667
22,Champs-Géraux,1036,19.09,-1.96667,48.4167
22,Lohuec,272,17.18,-3.51667,48.4667
23,Viersat,311,29.09,2.43333,46.2833
23,Moutier-Rozeille,433,19.66,2.2,45.9167
23,Lussat,455,46.86,2.33333,46.1833
23,Augères,129,12.43,1.73333,46.0833
23,Sermur,119,19.5,2.43333,45.9833
23,Soumans,582,36.68,2.31667,46.3
23,Mérinchal,745,45.45,2.48333,45.9167
23,Fresselines,603,30.78,1.68333,46.3833
23,Janaillat,360,28.29,1.75,46.05
23,Saint-Avit-de-Tardes,188,14.42,2.28333,45.9167
23,Arfeuille-Châtain,208,20.5,2.43333,46.0667
23,Trois-Fonds,116,9.53,2.22806,46.2506
23,Saint-Julien-la-Genête,241,11.91,2.46667,46.15
23,Saint-Pierre-Chérignat,184,23.72,1.61417,45.9728
23,Colondannes,271,10.7,1.61667,46.2833
23,Malval,46,4.03,1.88333,46.35
23,Dontreix,396,47.45,2.56667,45.9833
23,Noth,519,22.89,1.58333,46.2333
23,Saint-Alpinien,300,15.21,2.23333,45.9833
23,La Chapelle-Taillefert,379,14.11,1.83333,46.1
23,Pontcharraud,79,9.56,2.28333,45.8667
23,La Brionne,427,7.08,1.78333,46.1667
23,Vallière,766,48.42,2.03333,45.9
23,Brousse,25,3.63,2.45,45.9667
23,Tardes,145,21.4,2.33333,46.1333
23,Châtelus-Malvaleix,569,14.97,2.01667,46.3
23,Bosroger,108,7.56,2.25028,45.9942
23,Lupersat,331,32.64,2.35,45.9833
23,La Chapelle-Saint-Martial,86,10.12,1.93333,46.0167
23,Vareilles,308,17.68,1.48333,46.3
23,Chard,202,14.12,2.48333,45.95
23,Saint-Junien-la-Bregère,147,25.66,1.75,45.8833
23,Genouillac,801,35.76,2,46.35
23,Boussac-Bourg,783,38.69,2.23333,46.3667
23,Saint-Vaury,1806,46.5,1.75,46.2
23,Saint-Frion,211,18.76,2.23333,45.8667
23,Mansat-la-Courrière,87,9.42,1.8,45.9667
23,Domeyrot,223,24.59,2.15,46.25
23,Saint-Pierre-de-Fursac,794,27.33,1.51667,46.15
23,Nouziers,241,14.33,1.96667,46.4333
23,Saint-Marc-à-Loubaud,137,18.42,2,45.85
23,Gentioux-Pigerolles,388,79.29,1.99417,45.7845
23,Maison-Feyne,300,13.27,1.66667,46.35
23,Cressat,570,33.41,2.1,46.1333
23,Faux-Mazuras,170,19.96,1.78333,45.95
23,Bazelat,297,13.43,1.53333,46.35
23,Saint-Merd-la-Breuille,204,40.19,2.43333,45.75
23,Chéniers,557,34.9,1.83333,46.35
23,Saint-Dizier-les-Domaines,187,15.89,2.01667,46.3167
23,Auge,104,9.97,2.31667,46.25
23,La Cellette,273,21.48,2,46.4
23,Saint-Victor-en-Marche,361,16.62,1.81389,46.1184
23,Royère-de-Vassivière,561,74.14,1.91194,45.8419
23,Aulon,165,10.86,1.7,46.0833
23,Saint-Domet,166,15.33,2.3,46.05
23,Saint-Silvain-Montaigut,184,9.55,1.75,46.15
23,Saint-Priest,164,22.34,2.33333,46.0833
23,Rougnat,531,41.01,2.5,46.0583
23,Saint-Pardoux-d'Arnet,163,16.44,2.33333,45.8833
23,Saint-Martial-le-Vieux,129,22.22,2.28333,45.6667
23,Auzances,1336,7.08,2.5,46.0167
23,Mautes,229,22.67,2.38333,45.95
23,Chamberaud,101,7.44,2.03333,46.05
23,La Forêt-du-Temple,145,7.72,1.9,46.4167
23,Budelière,788,25.07,2.46667,46.2167
23,Saint-Agnant-de-Versillat,1139,50.46,1.51667,46.2833
23,Villard,346,16.37,1.7,46.3333
23,Le Donzeil,176,13.54,1.96667,46.0333
23,Vidaillat,169,23.59,1.91667,45.9667
23,Pionnat,763,41.77,2.01667,46.1667
23,Banize,159,15.24,1.9975,45.9309
23,Tercillat,166,13.64,2.05,46.4167
23,Saint-Amand-Jartoudeix,171,18.74,1.66667,45.9167
23,Bussière-Nouvelle,114,8.52,2.41667,46.0167
23,La Mazière-aux-Bons-Hommes,67,10.24,2.44084,45.8839
23,Saint-Hilaire-la-Plaine,209,11.06,1.98333,46.1333
23,Bonnat,1305,45.79,1.9,46.3333
23,Toulx-Sainte-Croix,297,35.05,2.21667,46.2833
23,Leyrat,155,18.32,2.28333,46.3667
23,Sainte-Feyre-la-Montagne,129,6.84,2.2325,45.8987
23,Lépaud,389,24.12,2.38333,46.2333
23,Croze,190,22.16,2.15833,45.8167
23,Saint-Sébastien,694,24.98,1.53333,46.4
23,Pontarion,358,5.25,1.85,46
23,Saint-Pierre-le-Bost,148,17.24,2.26667,46.4
23,Saint-Étienne-de-Fursac,847,31.7,1.51667,46.15
23,Saint-Oradoux-près-Crocq,116,13.36,2.4,45.8833
23,Bellegarde-en-Marche,409,3.14,2.3,45.9833
23,Néoux,299,23.81,2.25,45.9167
23,La Villetelle,164,16.14,2.35,45.9167
23,Évaux-les-Bains,1457,45.55,2.48333,46.1667
23,La Serre-Bussière-Vieille,123,14.41,2.31667,46.05
23,Saint-Maurice-la-Souterraine,1206,39.72,1.43333,46.2167
23,La Celle-Dunoise,608,29.11,1.77,46.3098
23,Saint-Pardoux-Morterolles,218,36.5,1.82111,45.8975
23,Saint-Sulpice-le-Guérétois,2008,36.18,1.83333,46.2
23,Mortroux,304,13.28,1.91667,46.4
23,Marsac,679,19.67,1.6,46.1
23,Puy-Malsignat,161,12.61,2.21667,46.0333
23,Clairavaux,153,27.55,2.16667,45.7833
23,Champagnat,440,28.82,2.28333,46.0167
23,Lavaveix-les-Mines,761,4.71,2.08333,46.0667
23,Saint-Germain-Beaupré,436,17.06,1.55,46.3167
23,Masbaraud-Mérignat,374,20.39,1.75,45.9833
23,Saint-Priest-Palus,44,10.64,1.66667,45.9
23,Gioux,174,37.42,2.125,45.8083
23,Mars,202,12.9,2.48333,45.9833
23,Saint-Maixant,225,13.86,2.2,46
23,Malleret-Boussac,244,25.43,2.13333,46.35
23,Issoudun-Létrieix,299,26.43,2.15,46.0667
23,Thauron,184,22.34,1.81667,46
23,Chénérailles,750,7.77,2.16667,46.1167
23,Saint-Dizier-la-Tour,219,16.99,2.16667,46.1333
23,Saint-Dizier-Leyrenne,887,46.63,1.71667,46.0333
23,Alleyrat,142,9.54,2.15,45.9833
23,Blaudeix,116,6.9,2.06667,46.2333
23,Méasnes,584,27.63,1.78333,46.4167
23,Saint-Éloi,206,15.6,1.83333,46.0667
23,Moutier-d'Ahun,157,9.91,2.05,46.1
23,Saint-Amand,513,8.05,2.2,45.9833
23,Chambonchard,87,12.86,2.55,46.1833
23,Linard,166,12.6,1.86667,46.3667
23,Azat-Châtenet,134,9.51,1.76667,46.0667
23,Anzême,559,29.5,1.86667,46.2667
23,Peyrat-la-Nonière,474,41.4,2.25,46.0833
23,Magnat-l'Étrange,227,25.87,2.28333,45.7833
23,Clugnat,709,42.42,2.11667,46.3
23,Châtelard,33,2.42,2.46667,45.9667
23,Saint-Priest-la-Feuille,758,27.44,1.53333,46.2
23,Pierrefitte,75,6.4,2.23333,46.15
23,Saint-Goussaud,199,24.3,1.58333,46.0333
23,Soubrebost,129,20.76,1.85,45.9667
23,Lioux-les-Monges,50,7.32,2.45,45.95
23,Saint-Oradoux-de-Chirouze,89,28.58,2.33333,45.7333
23,Le Compas,207,16.54,2.46667,45.9833
23,La Chaussade,117,7.19,2.23333,45.9833
23,La Pouge,82,7.58,1.95,45.9833
23,Flayat,332,43.53,2.38333,45.7833
23,Poussanges,143,23.35,2.21667,45.8167
23,La Villedieu,43,5.63,1.88333,45.7333
23,Mazeirat,137,7.8,1.96667,46.15
23,Saint-Léger-le-Guérétois,430,13.98,1.81667,46.15
23,Sagnat,198,11.81,1.63333,46.3
23,Lizières,283,14.67,1.56667,46.2167
23,Ladapeyre,346,30.63,2.05,46.25
23,Arrènes,228,22.56,1.56667,46.0667
23,Fleurat,281,12.3,1.67889,46.2406
23,Beissat,34,14.49,2.28333,45.7667
23,Peyrabout,139,8.91,1.91667,46.1
23,Guéret,13573,26.21,1.86667,46.1667
23,Bosmoreau-les-Mines,249,9.01,1.75,46
23,Saint-Avit-le-Pauvre,73,4.99,2.03333,46
23,Crocq,442,14.16,2.36667,45.8667
23,Lourdoueix-Saint-Pierre,804,44.73,1.81667,46.4167
23,Le Mas-d'Artige,103,16.21,2.18333,45.7333
23,Saint-Yrieix-la-Montagne,218,24.04,2.03333,45.8833
23,Saint-Médard-la-Rochette,570,38.92,2.14611,46.0439
23,Saint-Martin-Château,159,31.25,1.8,45.8667
23,Saint-Martial-le-Mont,239,10.25,2.08333,46.05
23,Lavaufranche,245,16.34,2.26667,46.3167
23,Saint-Maurice-près-Crocq,117,14.1,2.33333,45.8667
23,La Celle-sous-Gouzon,139,14.07,2.2,46.2167
23,Rimondeix,83,8.03,2.08333,46.2333
23,Chambon-Sainte-Croix,88,6.66,1.76667,46.35
23,Saint-Marc-à-Frongier,367,25.45,2.11667,45.9333
23,Saint-Marien,184,12.78,2.23333,46.4167
23,Roches,380,25.55,1.98333,46.2833
23,Charron,229,30.11,2.56667,46.0667
23,Verneiges,101,7.59,2.33333,46.2667
23,Reterre,308,17.54,2.46667,46.1
23,Le Bourg-d'Hem,227,15.39,1.83333,46.3
23,Nouzerolles,104,8.17,1.73333,46.3833
23,La Souterraine,5522,37.07,1.48333,46.2333
23,Saint-Silvain-sous-Toulx,153,14.57,2.16667,46.2667
23,Chamborand,232,11.18,1.56667,46.15
23,Savennes,216,6.93,1.9,46.1
23,La Saunière,645,7.5,1.95,46.1333
23,Champsanglard,228,13.64,1.88333,46.2667
23,Saint-Yrieix-les-Bois,300,15.7,1.96667,46.1
23,Saint-Chabrais,320,24.94,2.2,46.1333
23,Saint-Silvain-Bas-le-Roc,498,15.32,2.23333,46.3333
23,Vigeville,150,7.27,2.06667,46.1667
23,Jalesches,81,8.45,2.09584,46.3012
23,Bord-Saint-Georges,360,32.5,2.3,46.2667
23,Jarnages,519,9.17,2.08333,46.1833
23,Naillat,670,36.23,1.63333,46.2667
23,Bénévent-l'Abbaye,843,11.56,1.63333,46.1167
23,Moutier-Malcard,545,25.81,1.95,46.3833
23,Sardent,785,41.11,1.85,46.05
23,Saint-Julien-le-Châtel,168,15.3,2.26667,46.1167
23,Fransèches,246,18.29,2.03333,46.0167
23,Saint-Laurent,646,12.93,1.96667,46.1667
23,La Chapelle-Baloue,130,8.68,1.58333,46.3667
23,Ahun,1590,33.74,2.05,46.0833
23,Nouzerines,251,19.09,2.11667,46.3833
23,Fontanières,263,15.91,2.5,46.1
23,Sannat,389,34,2.4,46.1167
23,Crozant,533,30.52,1.61667,46.4
23,Saint-Loup,174,18.82,2.26667,46.1333
23,Mourioux-Vieilleville,535,25.2,1.64528,46.0773
23,Saint-Hilaire-le-Château,259,19.59,1.9,45.9833
23,Saint-Pardoux-le-Neuf,178,7.51,2.23333,45.9333
23,Saint-Pierre-Bellevue,229,32.78,1.88333,45.9167
23,Gouzon,1511,50.03,2.23333,46.1833
23,Saint-Silvain-Bellegarde,210,20.85,2.30306,45.9725
23,Chambon-sur-Voueize,1010,33.58,2.41667,46.1833
23,Saint-Sulpice-le-Dunois,648,30.85,1.73333,46.3
23,Boussac,1353,1.48,2.215,46.3489
23,Parsac,591,38.99,2.15,46.2
23,Sous-Parsat,141,9.14,1.96667,46.05
23,Maisonnisses,205,11.12,1.9,46.0667
23,Saint-Quentin-la-Chabanne,359,29.59,2.16667,45.8667
23,Jouillat,470,22.44,1.95,46.2667
23,Bétête,346,28.24,2.08333,46.3667
23,Saint-Bard,106,9.36,2.4,45.9167
23,Glénic,610,27.6,1.93333,46.2167
23,Aubusson,3844,19.21,2.16667,45.95
23,Saint-Christophe,130,7.79,1.86667,46.1
23,Saint-Priest-la-Plaine,246,21.9,1.63333,46.2
23,Le Chauchet,108,10.62,2.33361,46.1075
23,Saint-Fiel,948,16.72,1.9,46.2167
23,Mainsat,610,34.81,2.38333,46.05
23,Blessac,523,17.75,2.11667,45.95
23,Ceyroux,127,12.13,1.66667,46.0667
23,Féniers,91,14.33,2.13333,45.75
23,Nouhant,315,25.75,2.38333,46.2833
23,Montboucher,360,27.68,1.68333,45.95
23,Lépinas,171,14.8,1.93333,46.0833
23,Saint-Georges-Nigremont,168,18.59,2.26667,45.8333
23,Malleret,38,11.8,2.31667,45.7667
23,La Courtine,818,41.42,2.26667,45.7
23,Le Monteil-au-Vicomte,215,14.4,1.95,45.9333
23,Montaigut-le-Blanc,387,17.23,1.73333,46.1167
23,Saint-Martin-Sainte-Catherine,331,27.27,1.58333,45.9667
23,Basville,174,22.57,2.4,45.8667
23,Saint-Agnant-près-Crocq,208,25.51,2.35,45.8
23,Bussière-Saint-Georges,223,22.45,2.13333,46.4
23,Le Grand-Bourg,1211,78.91,1.65,46.1667
23,Saint-Moreil,238,23.94,1.68333,45.85
23,Saint-Léger-Bridereix,198,8.1,1.58333,46.2833
23,Chavanat,129,12.73,1.96667,45.95
23,Saint-Sulpice-les-Champs,386,21.7,2.01667,46.15
23,Châtelus-le-Marcheix,368,43.2,1.6,46
23,Faux-la-Montagne,362,47.89,1.93333,45.75
23,Dun-le-Palestel,1192,9.81,1.66667,46.3
23,Ars,260,21.69,2.06667,46
23,Lafat,383,21.28,1.65,46.3333
23,Bussière-Dunoise,1073,41.13,1.76667,46.2667
23,La Nouaille,251,48.12,2.06667,45.85
23,Auriat,125,21.66,1.63333,45.8833
23,Saint-Georges-la-Pouge,349,24.09,1.98333,45.9833
23,La Villeneuve,83,4.45,2.40945,45.8987
23,Saint-Michel-de-Veisse,168,15.57,2.05,45.95
23,Azerables,924,39.44,1.48333,46.35
23,Saint-Pardoux-les-Cards,296,24.76,2.11667,46.0833
23,Sainte-Feyre,2302,29.99,1.915,46.1384
23,Gartempe,125,9.49,1.73333,46.15
23,Bourganeuf,2910,22.54,1.75,45.95
23,Felletin,1867,13.74,2.18333,45.8833
23,Ajain,1098,33.14,2,46.2
24,Saint-Barthélemy-de-Bellegarde,522,33.12,0.210278,45.0778
24,Saint-Capraise-de-Lalinde,525,3.83,0.65,44.85
24,Bayac,357,10.23,0.733333,44.8
24,La Tour-Blanche,445,8.11,0.45,45.3667
24,Monfaucon,279,24.74,0.241667,44.9167
24,Vitrac,886,14.38,1.25,44.8333
24,Beynac-et-Cazenac,532,12.74,1.15,44.8333
24,Sencenac-Puy-de-Fourches,230,10.79,0.7,45.3
24,Saint-Jory-las-Bloux,257,16.94,0.966667,45.3667
24,Azerat,422,20.05,1.11667,45.15
24,Saint-Nexans,875,12.38,0.55,44.8
24,Pomport,804,19.55,0.416667,44.7833
24,Le Change,599,16.22,0.9,45.1833
24,Prats-de-Carlux,507,13,1.3,44.9
24,Saint-Barthélemy-de-Bussière,233,15.01,0.75,45.6333
24,Saint-Julien-d'Eymet,113,5.81,0.433333,44.7167
24,Saint-Amand-de-Vergt,216,12.66,0.7,44.9833
24,Lolme,132,6.92,0.85,44.7167
24,Saint-André-de-Double,161,27.61,0.316667,45.15
24,Savignac-de-Miremont,160,7.62,0.933333,44.9667
24,Eyliac,739,22.74,0.866667,45.1667
24,Sainte-Trie,122,10.91,1.18333,45.3
24,Bouniagues,517,8.62,0.533333,44.75
24,Saint-Médard-de-Mussidan,1697,24.45,0.35,45.0333
24,Chapdeuil,142,7.71,0.483333,45.3333
24,Saint-Pantaly-d'Excideuil,156,8.46,1.01667,45.3167
24,Bourrou,142,9.13,0.616667,45.05
24,Paussac-et-Saint-Vivien,445,22.17,0.533333,45.35
24,Saint-Priest-les-Fougères,395,20.86,1.01667,45.5333
24,Saint-Germain-des-Prés,519,19.01,0.983333,45.3333
24,Grand-Brassac,527,31.74,0.483333,45.2833
24,Laveyssière,121,6.7,0.442222,44.9414
24,Daglan,555,19.96,1.2,44.7333
24,Tourtoirac,651,25.43,1.06667,45.2667
24,Veyrines-de-Domme,222,11.44,1.11667,44.7833
24,Razac-sur-l'Isle,2447,14.24,0.616667,45.1667
24,Saint-Victor,197,5.12,0.433333,45.2667
24,Peyrignac,530,6.3,1.16667,45.15
24,Badefols-sur-Dordogne,216,6.06,0.8,44.85
24,Mouleydier,1095,8.49,0.6,44.85
